"溫馨提示:如遇入金問題，
 請第一時間聯繫",,"Friendly Reminder: In case of deposit problems, please contact",,"คำเตือน: ในกรณีที่เกิดปัญหาการฝากเงิน
 กรุณาติดต่อ",,,,,,,,,,"Gợi ý nhỏ: Nếu có vấn đề về nhập tiền,
 vui lòng liên hệ ngay",,
在線客服,,the online customer service promptly.,,ฝ่ายบริการลูกค้าได้ทันที,,,,,,,,,,với Dịch vụ Khách hàng trực tuyến,,
"客服人員會協助您迅速入金。
 服務宗旨:秉承「用戶至上」真誠「
 用心為您服務」。",,"The customer support agents will help you deposit funds quickly. 
 Service tenet: we sincerely “serve you with all our hearts” with our motto “client first.”",,"เจ้าหน้าที่ฝ่ายบริการลูกค้าจะช่วยให้คุณฝากเงินได้อย่างรวดเร็ว
 หลักการบริการ: ยึดมั่นในจุดยืนของลูกค้าเป็นหลักและพร้อมบริการลูกค้าด้วยความจริงใจ",,,,,,,,,,"Nhân viên Dịch vụ Khách hàng sẽ hỗ trợ bạn nhanh chóng nhập tiền.
 Tôn chỉ phục vụ: Giữ vững “Người sử dụng là thượng đế” chân thành
 “tận tâm phục vụ bạn”.",,
輸入推薦碼,,Enter Referral Code,,กรอกโค้ดแนะนำ,,,,,,,,,,Nhập mã giới thiệu,,
請輸入推薦碼,,Please enter a referral code.,,กรุณากรอกโค้ดแนะนำ,,,,,,,,,,Vui lòng nhập mã giới thiệu,,
"推薦碼將會影響您的帳號獎勵
 以及交易費用的相關折扣。
 輸入後將無法更改，請確認代
 理或朋友提供給您的推薦碼是
 否正確再輸入。",,"The referral code will affect your account rewards and related discounts on transaction fees. It cannot be changed after entering, so please enter it after confirming whether the referral code provided to you by an agent or friend is correct.",,"โค้ดแนะนำจะส่งผลต่อรางวัลในบัญชีของคุณ
 และส่วนลดค่าธรรมเนียมอื่นๆที่เกี่ยวข้อง
 เมื่อป้อนแล้วจะไม่สามารถเปลี่ยนแปลงได้ โปรดทำการตรวจสอบโค้ดแนะนำ
 ที่ตัวแทนหรือเพื่อนของคุณให้คุณนั้นถูกต้อง",,,,,,,,,,"Mã giới thiệu sẽ ảnh hưởng thưởng khuyến khích số tài khoản của bạn
 và chiết khấu liên quan của phí giao dịch.
 Sau khi nhập, sẽ không thể sửa đổi, vui lòng xác nhận Đại lý
 hoặc bạn bè cung cấp mã giới thiệu cho bạn
 có chính xác hay không, sau đó nhập vào.",,
輸入驗證碼,,Enter the verification code,,ใส่รหัสยืนยัน,,,,,,,,,,Nhập mã nghiệm chứng,,
立即驗證,,Verify Now,,ยืนยันทันที,,,,,,,,,,Lập tức nghiệm chứng,,
請輸入信箱,,Please enter your email address.,,กรุณากรอกอีเมล์,,,,,,,,,,Vui lòng nhập Email,,
已成功驗證信箱,,Email address verified successfully,,ยืนยันอีเมลเรียบร้อยแล้ว,,,,,,,,,,Đã nghiệm chứng thành công Email,,
使用者驗證資料,,User Verification Data,,ข้อมูลการตรวจสอบผู้ใช้,,,,,,,,,,Thông tin nghiệm chứng của người sử dụng,,
英文姓名,,English Name,,ชื่อภาษาอังกฤษ,,,,,,,,,,Họ tên tiếng Anh,,
地址,,Address,,ที่อยู่,,,,,,,,,,Địa chỉ,,
職業,,Occupation,,อาชีพ,,,,,,,,,,Nghề nghiệp,,
就業狀態,,Employment Status,,สถานะการจ้างงาน,,,,,,,,,,Trạng thái việc làm,,
交易經驗,,Experience in Trading,,ประสบการณ์การเทรด,,,,,,,,,,Kinh nghiệm giao dịch,,
開戶原因,,Reason for Opening Account,,เหตุผลในการเปิดบัญชี,,,,,,,,,,Nguyên nhân mở tài khoản,,
收入,,Income,,รายได้,,,,,,,,,,Thu nhập,,
總財富,,Gross Wealth,,ความมั่งคั่งทั้งหมด,,,,,,,,,,Tổng tài sản,,
收入與財富來源,,Sources of Income and Wealth,,แหล่งรายได้และความมั่งคั่ง,,,,,,,,,,Nguồn thu nhập và tài sản,,
手持證件照,,Handheld Photo ID,,บัตรประจำตัวประชาชน,,,,,,,,,,Giấy tờ chứng minh cầm tay,,
如需修改驗證資料，請洽客服人員,,"If you need to modify the verification information, please contact customer support agents.",,หากคุณต้องการแก้ไขข้อมูลการยืนยัน โปรดติดต่อเจ้าหน้าที่ฝ่ายบริการลูกค้า,,,,,,,,,,"Nếu cần sửa đổi thông tin nghiệm chứng, vui lòng liên hệ với nhân viên Dịch vụ Khách hàng",,
投資,,Investment,,ลงทุน,,,,,,,,,,Đầu tư,,
對沖,,Hedge,,ป้องกันความเสี่ยง,,,,,,,,,,Bù trừ,,
投機,,Speculation,,การเก็งกำไร,,,,,,,,,,Đầu cơ,,
在職中,,In service,,มีงาน,,,,,,,,,,Tại chức,,
自營,,Self-employed,,อาชีพอิสระ,,,,,,,,,,Tự kinh doanh,,
待業,,Unemployed,,ว่างงาน,,,,,,,,,,Chờ việc,,
學生,,Student,,นักเรียน,,,,,,,,,,Học sinh,,
退休,,Retirement,,เกษียณ,,,,,,,,,,Nghỉ hưu,,
"超過 USD200,000",,"More than 200,000 USD",,"มากกว่า USD200,000",,,,,,,,,,Vượt quá 200.000 USD,,
"USD100,000 - 200,000",,"100,000 - 200,000 USD",,"USD100,000 - 200,000",,,,,,,,,,100.000 – 200.000 USD,,
"USD50,000 - 100,000",,"50,000 - 100,000 USD",,"USD50,000 - 100,000",,,,,,,,,,50.000 – 100.000 USD,,
"USD20,000 - 50,000",,"20,000 - 50,000 USD",,"USD20,000 - 50,000",,,,,,,,,,20.000 – 50.000 USD,,
"USD20,000 以下",,"Below 20,000 USD",,"ต่ำกว่า USD20,000",,,,,,,,,,20.000 USD trở xuống,,
請先填入真實姓名,,Please fill in your real name.,,กรุณาใส่ชื่อจริงของคุณก่อน,,,,,,,,,,Vui lòng điền họ tên thực,,
請先填入英文姓名,,Please fill in your English name.,,กรุณากรอกชื่อภาษาอังกฤษของคุณก่อน,,,,,,,,,,Vui lòng điện họ tên tiếng Anh,,
尚未選擇國家,,You have not selected your country yet.,,ยังไม่ได้เลือกประเทศ,,,,,,,,,,Chưa chọn quốc gia,,
尚未填入地址,,You have not filled in your address.,,ยังไม่ได้กรอกที่อยู่,,,,,,,,,,Chưa điền địa chỉ,,
尚未選擇職業別,,You have not selected your profession.,,ยังไม่ได้เลือกอาชีพ,,,,,,,,,,Chưa chọn nghề nghiệp,,
尚未選擇就業狀態,,You have not selected your employment status.,,ยังไม่ได้เลือกสถานะการจ้างงาน,,,,,,,,,,Chưa chọn trạng thái việc làm,,
尚未選擇交易經驗,,You have not selected your experience in trading.,,ไม่ได้เลือกประสบการณ์การซื้อขาย,,,,,,,,,,Chưa chọn kinh nghiệm giao dịch,,
尚未選擇開戶原因,,You have not selected your reason for opening the account.,,ยังไม่ได้เลือกเหตุผลในการเปิดบัญชี,,,,,,,,,,Chưa chọn nguyên nhân mở tài khoản,,
尚未選擇收入範圍,,You have not selected your income range.,,ไม่ได้เลือกช่วงรายได้,,,,,,,,,,Chưa chọn phạm vi thu nhập,,
尚未選擇總財產範圍,,You have not selected your gross property range.,,ยังไม่ได้เลือกช่วงคุณสมบัติทั้งหมด,,,,,,,,,,Chưa chọn phạm vi tổng tài sản,,
尚未選擇收入與總財產範圍範圍,,You have not selected your income and gross property range.,,ไม่ได้เลือกรายได้และทรัพย์สินทั้งหมด,,,,,,,,,,Chưa chọn phạm vi thu nhập và tổng tài sản,,
衛生保健,,Health Care,,สาธารณสุข,,,,,,,,,,Chăm sóc sức khỏe,,
一般商業,,General Business,,ธุรกิจทั่วไป,,,,,,,,,,Thương mại nói chung,,
軍人,,Military personnel,,ทหาร,,,,,,,,,,Quân nhân,,
農牧業,,Agriculture and Animal Industry,,เกษตรกรรม,,,,,,,,,,"Ngành nông nghiệp, chăn nuôi",,
新聞廣告業,,News and Advertising Industry,,ข่าวสารและการโฆษณา,,,,,,,,,,"Ngành thời sự, quảng cáo",,
公共事業,,Public Utilities,,สาธารณูปโภค,,,,,,,,,,Ngành sự nghiệp quần chúng,,
治安人員,,Security Personnel,,เจ้าหน้าที่รักษาความปลอดภัย,,,,,,,,,,Nhân viên an ninh,,
交通運輸業,,Transportation Industry,,อุตสาหกรรมการขนส่ง,,,,,,,,,,Ngành giao thông vận chuyển,,
製造業,,Manufacturing Industry,,อุตสาหกรรมการผลิต,,,,,,,,,,Ngành chế tạo,,
宗教團體,,Religious Groups,,กลุ่มศาสนา,,,,,,,,,,Đoàn thể tôn giáo,,
資訊業,,Information Industry,,อุตสาหกรรมสารสนเทศ,,,,,,,,,,Ngành thông tin,,
木材森林業,,Timber and Forest Industry,,อุตสาหกรรมไม้และป่าไม้,,,,,,,,,,"Ngành lâm nghiệp, vật liệu gỗ",,
文教機關,,Cultural and Educational Institutions,,สถาบันวัฒนธรรมและการศึกษา,,,,,,,,,,Cơ quan văn hóa giáo dục,,
建築工程業,,Construction Engineering Industry,,อุตสาหกรรมวิศวกรรมก่อสร้าง,,,,,,,,,,Ngành công trình kiến trúc,,
家庭管理,,Family Management,,การจัดการครอบครัว,,,,,,,,,,Quản lý gia đình,,
一般職業,,General Occupation,,อาชีพทั่วไป,,,,,,,,,,Ngành nghề nói chung,,
礦業採石業,,Mining and Quarrying Industry,,อุตสาหกรรมเหมืองแร่และเหมืองหิน,,,,,,,,,,Ngành khai thác mỏ quặng,,
餐旅業,,Restaurants and Travel Industry,,ร้านอาหารและอุตสาหกรรมการท่องเที่ยว,,,,,,,,,,"Ngành du lịch, nhà hàng",,
娛樂業,,Entertainment Industry,,อุตสาหกรรมบันเทิง,,,,,,,,,,Ngành giải trí,,
服務業,,Service Industry,,อุตสาหกรรมบริการ,,,,,,,,,,Ngành dịch vụ,,
運動人員,,Sports Personnel,,บุคลากรกีฬา,,,,,,,,,,Vận động viên,,
漁業,,Fishery,,ประมง,,,,,,,,,,Ngành đánh bắt cá,,
儲蓄,,Savings,,ออมทรัพย์,,,,,,,,,,Lưu trữ,,
薪資收入,,Salary Income,,รายได้／เงินเดือน,,,,,,,,,,Thu nhập tiền lương,,
租金,,Rent,,เช่า,,,,,,,,,,Tiền thuê,,
貸款,,Loan,,เงินกู้,,,,,,,,,,Tiền vay ngân hàng,,
退休金,,Pension,,บำนาญ,,,,,,,,,,Tiền nghỉ hữu,,
遺產,,Heritage,,มรดก,,,,,,,,,,Di sản thừa kế,,
不足一年,,Less than a year,,ไม่ถึงปี,,,,,,,,,,Chưa đủ 1 năm,,
一年以上兩年未滿,,Over one year and less than two years,,มากกว่าหนึ่งปีและน้อยกว่าสองปี,,,,,,,,,,"Trên 1 năm, chưa đủ 2 năm",,
兩年以上四年未滿,,Over two years and less than four years,,มากกว่าสองปีและน้อยกว่าสี่ปี,,,,,,,,,,"Trên 2 năm, chưa đủ 4 năm",,
四年以上,,Over four years,,มากกว่าสี่ปี,,,,,,,,,,Trên 4 năm,,
無經驗,,No experience,,ไม่มีประสบการณ์,,,,,,,,,,Không có kinh nghiệm,,
步驟1 - 個人資料驗證 (1/4),,Step 1-Personal Data Verification (1/4),,ขั้นตอนที่ 1-การยืนยันข้อมูลส่วนบุคคล (1/4),,,,,,,,,,Bước 1 – Nghiệm chứng thông tin cá nhân (1/4),,
共9題,,9 questions in total,,ทั้งหมด 9 คำถาม,,,,,,,,,,Tổng 9 đề,,
"下一步, 文件驗證",,Next step: Document Verification,,ขั้นตอนต่อไป: ตรวจสอบเอกสาร,,,,,,,,,,"Bước tiếp theo, nghiệm chứng giấy tờ",,
國家或地區,,Country or Region,,ประเทศหรือภูมิภาค,,,,,,,,,,Quốc gia hoặc khu vực,,
