掛單價,,Order Price,,ราคาสั่งซื้อ,,,,,,,,,Giá Đơn treo,,,orders.orderPrice
刪除推薦碼,,Delete Referral Code,,ลบโค้ดแนะนำ,,,,,,,,,Xóa bỏ mã giới thiệu,,,agentReferralCodeList.descriptionPopup.deleteTitle
"刪除該推薦碼，將會導致已經發出去的連結可能會失效。
已使用該推薦碼註冊的用戶則不會受到影響。

確定要刪除推薦碼嗎？",,"Deleting the referral code will cause the link that has been sent out to be invalid. 
Users who have registered with the referral code will not be affected. 

Are you sure you want to delete the referral code?",,"การลบโค้ดแนะนำจะทำให้ลิงก์ที่ส่งออกไปไม่ถูกต้อง
 ผู้ใช้ที่เคยลงทะเบียนด้วยโค้ดแนะนำที่ถูกลบจะไม่ได้รับผลกระทบ
 คุณแน่ใจว่าต้องการลบโค้ดแนะนำหรือไม่",,,,,,,,,"Xóa bỏ mã giới thiệu này, sẽ khiến cho liên kết đã phát ra có thể sẽ mất hiệu lực.
 Người sử dụng đã sử dụng mã giới thiệu này để đăng ký, thì sẽ không bị ảnh hưởng.
 

 Có chắc chắn muốn xóa bỏ mã giới thiệu không?",,,agentReferralCodeList.descriptionPopup.contentText
註冊,,Register,,ลงทะเบียน,,,,,,,,,Đăng ký,,,"agentReferralCodeList.registerTitle,signUp.registerButton,signUpNavigation.registerButton"
開戶,,Open an Account,,เปิดบัญชี,,,,,,,,,Mở tài khoản,,,agentReferralCodeList.openAccountTitle
已複製推薦碼連結,,Referral Link Cpied,,คัดลอกลิงค์ของโค้ดแนะนำแล้ว,,,,,,,,,Đã copy liên kết mã giới thiệu,,,agentReferralCodeList.recommendedCodeLinkToast
交易日期,,Trade Date,,วันที่ซื้อขาย,,,,,,,,,Ngày giao dịch,,,orderDetail.createDate
取消掛單成功,,Order cancelled successfully,,ยกเลิกคำสั่งซื้อเรียบร้อยแล้ว,,,,,,,,,Hủy bỏ Đơn treo thành công,,,orderDetail.cancelOrderSuccess
"委託異動, 請重新進入",,Your order changed. Please re-enter.,,คำสั่งซื้อของคุณมีการเปลี่ยนแปลง กรุณาเข้าใหม่,,,,,,,,,"Ủy quyền thay đổi, vui lòng vào lại",,,orderDetail.orderChanged
更多,,More,,อื่นๆ,,,,,,,,,Nhiều hơn,,,"futuresChart.more,agentOverview.more"
BOLL,,BOLL,,BOLL,,,,,,,,,BOLL,,,"futuresChart.indicatorBoll,chartBollSetting.appBarTitle,chartSetting.indicatorBoll"
KDJ,,KDJ,,KDJ,,,,,,,,,KDJ,,,"futuresChart.indicatorKdj,chartKdjSetting.appBarTitle,chartSetting.indicatorKdj"
MACD,,MACD,,MACD,,,,,,,,,MACD,,,"futuresChart.indicatorMacd,chartMacdSetting.appBarTitle,chartSetting.indicatorMacd"
MA,,MA,,MA,,,,,,,,,MA,,,"futuresChart.indicatorMa,chartMaSetting.appBarTitle,chartMaSetting.indexMa,chartSetting.indicatorMa"
RSI,,RSI,,RSI,,,,,,,,,RSI,,,"futuresChart.indicatorRsi,chartRsiSetting.appBarTitle,chartRsiSetting.indexRsi,chartSetting.indicatorRsi"
WR,,WR,,WR,,,,,,,,,WR,,,"futuresChart.indicatorWr,chartWrSetting.appBarTitle,chartWrSetting.indexWr,chartSetting.indicatorWr"
收盤,,Close,,ปิด,,,,,,,,,Giá đóng cửa giao dịch,,,futuresChart.closePrice
漲跌值,,Volatility Value,,ค่าความผันผวน,,,,,,,,,Giá trị tăng giảm,,,futuresChart.changeValue
漲跌幅,,Volatility,,ความผันผวน,,,,,,,,,Phạm vi tăng giảm,,,futuresChart.changeRate
加載失敗,,Loading Failed,,การโหลดล้มเหลว,,,,,,,,,Tải thêm không thành công,,,futuresChart.loadFailTitle
無法獲取到資料,,You are unable to obtain information.,,คุณไม่สามารถรับข้อมูลได้,,,,,,,,,Không thể có được dữ liệu,,,futuresChart.loadFailContent
1分,,1 Minute,,1 นาที,,,,,,,,,1 phút,,,futuresChart.chartMinute1
5分,,5 Minutes,,5 นาที,,,,,,,,,5 phút,,,futuresChart.chartMinute5
15分,,15 Minutes,,15 นาที,,,,,,,,,15 phút,,,futuresChart.chartMinute15
30分,,30 Minutes,,30 นาที,,,,,,,,,30 phút,,,futuresChart.chartMinute30
周線,,5 MA,,5 MA,,,,,,,,,Tuyến tuần,,,futuresChart.chartWeek1
月線,,20 MA,,20 MA,,,,,,,,,Tuyến tháng,,,futuresChart.chartMonth1
日線,,1 MA,,1 MA,,,,,,,,,Tuyến ngày,,,futuresChart.chartDay
分潤細節篩選器,,Revenue Share Details Filter,,ตัวกรองรายละเอียดส่วนแบ่งรายได้,,,,,,,,,Bộ sàng lọc chi tiết chia lãi,,,agentProfitSharing.filterPopup.title
分潤,,Revenue Share,,ส่วนแบ่งรายได้,,,,,,,,,Chia lãi,,,agentProfitSharing.filterPopup.profitTitle
用戶,,User,,ผู้ใช้,,,,,,,,,Người sử dụng,,,"agentProfitSharing.filterPopup.userTitle,agentUserProfitSharingFormList.headerUser"
請選擇用戶,,Please select a user.,,โปรดเลือกผู้ใช้,,,,,,,,,Vui lòng chọn người sử dụng,,,agentProfitSharing.filterPopup.selectUserButtonHint
請選擇商品,,Please select a product.,,กรุณาเลือกรายการ,,,,,,,,,Vui lòng chọn sản phẩm,,,"agentProfitSharing.filterPopup.selectItemsButtonHint,agentTransactionSetting.filterItemsButtonHint"
優惠,,Offer,,เสนอ,,,,,,,,,Ưu đãi,,,"agentProfitSharing.discountTitle,agentUserProfitSharingForm.filterPopup.discountTitle,agentUserProfitSharingFormList.headerDiscount,agentOverview.discountTitle,agentProfitList.typesDiscount,agentCondition.discountTitle"
工資,,Wage,,ค่าจ้าง,,,,,,,,,Tiền công,,,"agentProfitSharing.salaryTitle,agentOverview.salaryTitle,agentProfitList.typesSalary"
註冊時間,,Registration Date,,วันที่ลงทะเบียน,,,,,,,,,Thời gian đăng ký,,,"agentProfitSharing.registrationTimeButton,agentUser.filterPopup.registrationTime,agentUser.registrationTimeButton"
輸入分潤細節搜尋條件,,Enter search criteria for revenue share details,,ป้อนเกณฑ์การค้นหารายละเอียดการแบ่งปันผลกำไร,,,,,,,,,Nhập điều kiện tìm kiếm chi tiết chia lãi,,,agentProfitSharingSearch.enterDetailSearchHint
請輸入搜尋條件,,Please enter search criteria.,,กรุณากรอกเงื่อนไขการค้นหา,,,,,,,,,Vui lòng nhập điều kiện tìm kiếm,,,"agentProfitSharingSearch.pleaseEnterSearchHint,agentUserSearch.pleaseEnterSearchHint,agentReferralCodeSearch.pleaseEnterSearchHint,agentTransactionSettingSearch.pleaseEnterSearchHint,agentFundingDetailsSearch.pleaseEnterSearchHint"
下級用戶清單篩選,,Basic User List Filter,,ตัวกรองรายการผู้ใช้พื้นฐาน,,,,,,,,,Chọn lọc danh sách người sử dụng cấp dưới,,,agentUser.filterPopup.title
請選擇推薦碼,,Please select a referral code.,,โปรดเลือกโค้ดแนะนำ,,,,,,,,,Vui lòng chọn mã giới thiệu,,,agentUser.filterPopup.selectRecommendedCode
下級用戶清單,,Basic User List,,รายชื่อผู้ใช้พื้นฐาน,,,,,,,,,Danh sách người sử dụng cấp dưới,,,agentUser.appBarTitle
暫無用戶資料,,No user information available for the moment,,ไม่มีข้อมูลผู้ใช้ในขณะนี้,,,,,,,,,Tạm thời không có thông tin người sử dụng,,,"agentUser.emptyTip,agentUserSearch.emptyTip,agentUserProfitSharingForm.emptyTip"
輸入下級用戶清單搜尋條件,,Enter search criteria for basic user list,,ป้อนเกณฑ์การค้นหาสำหรับรายชื่อผู้ใช้พื้นฐาน,,,,,,,,,Nhập điều kiện tìm kiếm danh sách người sử dụng cấp dưới,,,agentUserSearch.enterDetailSearchHint
搜尋結果,,Search Results,,ผลการค้นหา,,,,,,,,,Kết quả tìm kiếm,,,agentUserSearch.searchResultsTitle
輸入推薦碼搜尋條件,,Enter search criteria for referral code,,ป้อนเกณฑ์การค้นหาสำหรับโค้ดแนะนำ,,,,,,,,,Nhập điều kiện tìm kiếm mã giới thiệu,,,agentReferralCodeSearch.enterDetailSearchHint
請選擇動作,,Please select an action.,,โปรดเลือกการดำเนินการ,,,,,,,,,Vui lòng chọn động tác,,,agentReferralCodeFunctionPopup.actionsTitle
查看清單,,View List,,ดูรายการ,,,,,,,,,Tra cứi danh sách,,,agentReferralCodeFunctionPopup.actionsViewListButton
編輯,,Edit,,แก้ไข,,,,,,,,,Biên tập,,,agentReferralCodeFunctionPopup.editButton
請輸入戶名,,Please enter your account name.,,กรุณาใส่ชื่อบัญชีของคุณ,,,,,,,,,Vui lòng nhập tên tài khoản,,,editAgentReferralCode.enterNameHint
編輯推薦碼,,Edit Referral Code,,แก้ไขโค้ดแนะนำ,,,,,,,,,Biên tập mã giới thiệu,,,editAgentReferralCode.editReferralCodeTitle
新增成功,,Added successfully,,เพิ่มเรียบร้อยแล้ว,,,,,,,,,Thêm mới thành công,,,editAgentReferralCode.addSuccess
名稱,,Name,,ชื่อ,,,,,,,,,Tên gọi,,,editAgentReferralCode.nameTitle
備註,,Notes,,หมายเหตุ,,,,,,,,,Ghi chú,,,editAgentReferralCode.remarkTitle
請輸入備註,,Please enter notes.,,กรุณาใส่หมายเหตุ,,,,,,,,,Vui lòng nhập ghi chú,,,editAgentReferralCode.enterNoteHint
儲存,,Save,,บันทึก,,,,,,,,,Lưu,,,"addAgentReferralCodePopup.confirmButton,chartBollSetting.modifyButton,chartKdjSetting.modifyButton,chartMacdSetting.modifyButton,chartMaSetting.modifyButton,chartRsiSetting.modifyButton,chartWrSetting.modifyButton"
尚有資料未填寫,,Information not yet completed,,ข้อมูลยังไม่เสร็จสมบูรณ์,,,,,,,,,Còn có dữ liệu chưa điền,,,addAgentReferralCodePopup.emptyTip
編輯點差及手續費,,Edit Spread and Transaction Fee,,แก้ไขค่าสเปรดและค่าธรรมเนียม,,,,,,,,,Biên tập giá chênh lệch và phí thực hiện,,,addAgentReferralCodePopup.editReferralCodeTitle
新增點差及手續費,,Add Spread and Transaction Fee,,เพิ่มสเปรดและค่าธรรมเนียม,,,,,,,,,Thêm giá chênh lệch và phí thực hiện,,,addAgentReferralCodePopup.addReferralCodeTitle
類別,,Category,,หมวดหมู่,,,,,,,,,Loại,,,addAgentReferralCodePopup.categoryTitle
請選擇類別,,Please select a category.,,โปรดเลือกหมวดหมู่,,,,,,,,,Vui lòng chọn loại,,,addAgentReferralCodePopup.categoryButtonHint
請選擇品項,,Please select an item.,,กรุณาเลือกรายการ,,,,,,,,,Vui lòng chọn hạng mục,,,addAgentReferralCodePopup.itemsButtonHint
代號,,Symbol,,เครื่องหมาย,,,,,,,,,Mã số,,,addAgentReferralCodePopup.codeNumberTitle
請輸入代號,,Please enter a symbol.,,กรุณาใส่สัญลักษณ์,,,,,,,,,Vui lòng nhập mã số,,,addAgentReferralCodePopup.codeButtonHint
調整點差,,Adjust Spread,,ปรับสเปรด,,,,,,,,,Điều chỉnh giá chênh lệch,,,addAgentReferralCodePopup.adjustmentSpreadTitle
調整手續費,,Adjust Transaction Fee,,ปรับค่าธรรมเนียม,,,,,,,,,Điều chỉnh phí thực hiện,,,addAgentReferralCodePopup.adjustmentFeeTitle
超出手續費範圍,,Beyond transaction fee limit,,เกินขีดจำกัดค่าธรรมเนียม,,,,,,,,,Vượt quá phạm vi phí thực hiện,,,addAgentReferralCodePopup.beyondFeeRangeTip
超出點差範圍,,Beyond spread limit,,เกินขีดจำกัดสเปรด,,,,,,,,,Vượt quá phạm vi giá chênh lệch,,,addAgentReferralCodePopup.overnightRangeTip
輸入交易設定搜尋條件,,Enter search criteria for trading settings,,ป้อนเกณฑ์การค้นหาสำหรับการตั้งค่าการซื้อขาย,,,,,,,,,Nhập điều kiện tìm kiếm thiết lập giao dịch,,,agentTransactionSettingSearch.enterDetailSearchHint
總分潤,,Total Revenue Share,,ส่วนแบ่งรายได้ทั้งหมด,,,,,,,,,Tổng lãi chia,,,"agentUserProfitSharingForm.filterPopup.totalGruntTitle,agentUserProfitSharingFormList.headerTotalGrunt,agentOverview.totalGruntTitle"
用戶分潤篩選器,,User Revenue Share Filter,,ตัวกรองส่วนแบ่งรายได้ของผู้ใช้,,,,,,,,,Bộ sàng lọc chia lãi cho người sử dụng,,,agentUserProfitSharingForm.filterPopup.popupTitle
用戶分潤報表,,User Revenue Share Report,,รายงานส่วนแบ่งรายได้ของผู้ใช้,,,,,,,,,Bảng báo cáo chia lãi cho người sử dụng,,,"agentUserProfitSharingForm.appBarTitle,agentOverview.userPointsTitle"
輸入搜尋條件,,Enter search criteria,,ป้อนเกณฑ์การค้นหา,,,,,,,,,Nhập điều kiện tìm kiếm,,,agentFundingDetailsSearch.enterDetailSearchHint
