"目前持倉量已達上限
無法進行交易","目前持仓量已达上限
无法进行交易",Your current open position has reached the upper limit. You are unable to trade.,,"ตำแหน่งที่เปิดอยู่ปัจจุบันของคุณถึงขีดจำกัดสูงสุดแล้ว 
 คุณไม่สามารถทำการซื้อขายได้",,,,,,,,,"Hiện tại lượng vị thế để ngỏ đạt giới hạn tối đa
 Không thể tiến hành giao dịch",,,futuresTransaction.maxPositionPopup.content
您所輸入的止盈價格無效,您所输入的止盈价格无效,Invalid entry for take profit price,,ราคาทำกำไรที่คุณป้อนไม่ถูกต้อง,,,,,,,,,Giá cả chốt lãi mà bạn nhập không có hiệu lực,,,"futuresTransaction.stopProfitError,orderModify.stopProfitError,positionModify.stopProfitError"
您所輸入的止損價格無效,您所输入的止损价格无效,Invalid entry for stop loss price,,ราคาหยุดการขาดทุนที่คุณป้อนไม่ถูกต้อง,,,,,,,,,Giá cả chốt lỗ mà bạn nhập không có hiệu lực,,,"futuresTransaction.stopLossError,orderModify.stopLossError,positionModify.stopLossError"
有效的追蹤止損距離為：{min}-{max}點,有效的追踪止损距离为：{min}-{max}点,The valid trailing stop distance is: {min}-{max} points.,,ระยะหยุดต่อท้ายที่ถูกต้องคือ: {min}-{max} จุด,,,,,,,,,Khoảng cách theo dõi chốt lỗ có hiệu lực là: {min}-{max} điểm,,,"futuresTransaction.trailingStopRangeHint,orderModify.trailingStopRangeHint,positionModify.trailingStopRangeHint"
追蹤止損須在限制範圍內,追踪止损须在限制范围内,Trailing stop must be within the limit.,,การหยุดต่อท้ายต้องอยู่ภายในขีดจำกัด,,,,,,,,,Theo dõi chốt lỗ phải trong phạm vi giới hạn,,,"futuresTransaction.errorTrailingStopOutRange,orderModify.errorTrailingStopOutRange,positionModify.errorTrailingStopOutRange"
您輸入的掛單價格無效,,,,,,11,,,10,,,14,,,22,futuresTransaction.errorLimitPriceOutTip
全倉模式,全仓模式,Cross Leverage,,โหมด Cross Leverage,,,フルウェアハウスモード,,,전체 창고 모드,,,Chế độ ký quỹ chéo,,,"tradeModePopup.contentTitle1,futuresDetail.fullWarehouse"
倉位模式,仓位模式,Position Mode,,โหมดตำแหน่ง(Position Mode),,,位置モード,,,위치 모드,,,Chế độ tạo vị thế,,,tradeModePopup.title
調整倉位模式僅對當前交易訂單生效。,调整仓位模式仅对当前交易订单生效。,Adjustment to the position mode is only effective for the current trading order.,,การปรับโหมดตำแหน่งจะมีผลเฉพาะกับคำสั่งซื้อขายปัจจุบันเท่านั้น,,,位置モードの調整は、現在のトランザクション順序にのみ有効になります。,,,위치 모드 조정은 현재 트랜잭션 순서에만 적용됩니다.,,,Điều chỉnh chế độ tạo vị thế chỉ có hiệu lực đối với Đơn đặt hàng giao dịch hiện tại.,,,tradeModePopup.titleHint
什麼是全倉和逐倉模式？,什么是全仓和逐仓模式？,What are the cross margin mode and isolated margin mode?,,โหมดcross margin และโหมดisolated marginคืออะไร,,,フルポジションとポジショニングモードとは何ですか？,,,전체 위치 및 위치 모드 란 무엇입니까?,,,Chế độ ký quỹ chéo và vị thế giao dịch là gì?,,,tradeModePopup.subTitle
逐倉模式,逐仓模式,Isolated Margin Mode,,โหมดisolated margin,,,ポジショニングモード,,,위치 모드,,,Chế độ vị thế giao dịch,,,tradeModePopup.contentTitle2
在全倉下保證金，賬戶裡所有可用餘額都可以充當擔保資產，維持保證金要求以避免被強制平倉。如果強制平倉，全部相對應的可用餘額可能會損失。,在全仓下保证金，账户里所有可用馀额都可以充当担保资产，维持保证金要求以避免被强制平仓。如果强制平仓，全部相对应的可用馀额可能会损失。,"Under cross margin mode, all the available balance in your account can be used as collateral to meet the maintenance margin required to avoid forced liquidation. If positions are liquidated, all the corresponding available balances may be lost.",,,,77,完全な倉庫では、アカウント内のすべての利用可能な残高は、強制清算を避けるためにマージン要件を維持するための保証資産として使用できます。清算が強制された場合、対応するすべての残高が失われる可能性があります。,,66,전체 창고에서 계정의 사용 가능한 모든 잔액은 강제 청산을 피하기 위해 마진 요구 사항을 유지하기위한 자산으로 사용할 수 있습니다. 청산이 강제되면 모든 해당 잔액이 손실 될 수 있습니다.,,92,,,148,tradeModePopup.contentDescription1
在逐倉保證金下，一定數量保證金被分配到倉位上，可手動調整倉位保證金。如果倉位保證金虧損到低於維持保證金水平，倉位將會被強平。在強制平倉的狀況下，您可能會損失起始保證金和加入到此倉位的追加保證金。,在逐仓保证金下，一定数量保证金被分配到仓位上，可手动调整仓位保证金。如果仓位保证金亏损到低于维持保证金水平，仓位将会被强平。在强制平仓的状况下，您可能会损失起始保证金和加入到此仓位的追加保证金。,"Under isolated margin mode, a certain amount of margin is allocated to the position, and the margin can be adjusted manually. Open positions will be liquidated if the position margin is below the maintenance margin level. In the case of forced liquidation, you may lose the initial margin and the additional margin added to this position.",,ภายใต้โหมด cross margin มาร์จิ้นจำนวนหนึ่งจะถูกจัดสรรไปยังตำแหน่ง และสามารถมาร์จิ้นได้ด้วยตนเอง โพซิชั่นที่เปิดอยู่จะถูกชำระบัญชีหากมาร์จิ้นของโพซิชั่นต่ำกว่าระดับมาร์จิ้นเพื่อการรักษาข้อกำหนด ในกรณีของการบังคับชำระบัญชี คุณอาจสูญเสียหลักประกันเริ่มต้นและหลักประกันเพิ่มเติมที่เพิ่มในตำแหน่งนี้,,,ポジショニングの位置の下で、一定量のマージンが位置に割り当てられ、位置マージンを手動で調整できます。位置の位置の位置がメンテナンス預金レベルよりも低い場合、位置は強くなります。強制清算の場合、この位置に追加されるスタートマージンと追加のマージンを失う可能性があります。,,,"포지셔닝 위치 하에서 일정량의 마진이 위치에 할당되고 위치 여백을 수동으로 조정할 수 있습니다. 위치의 위치가 유지 보수 예금 수준보다 낮 으면 위치가 강할 것입니다. 의무 청산의 경우, 시작 마진 과이 위치에 추가되는 추가 마진을 잃을 수 있습니다.",,,"Tại tiền bảo lãnh ở vị thế giao dịch, tiền bảo lãnh với số lượng nhất định bị phân vào tạo vị thế, có thể điều chỉnh tiền bảo lãnh tạo vị thế bằng tay. Nếu tiền bảo lãnh tạo vị thế thấp hơn mức tiền bảo lãnh duy trì, thì tạo vị thế sẽ bị cương chế thanh lý. Trong trường hợp cưỡng chế thanh lý, bạn có thể sẽ tổn thất tiền bảo lãnh ban đầu và tiền bảo lãnh thêm vào tạo vị thé này.",,,tradeModePopup.contentDescription2
確定,确定,Confirm,,ยืนยัน,,,もちろん,,,확신하는,,,Chắc chắn,,,tradeModePopup.button
新增推薦碼,新增推荐码,Add Referral Code,,เพิ่มโค้ดแนะนำ,,,推奨コードを追加しました,,,추천 코드가 추가되었습니다,,,Thêm mã giới thiệu,,,"accountData.referralAddButton,referralCodeBind.addButton,editAgentReferralCode.addReferralCodeTitle"
無,无,None,,ไม่มี,,,なし,,,없음,,,Không có,,,"accountData.referralCodeHint,futuresAlert.enterPriceHint"
驗證Email,验证Email,Verify Email,,ตรวจสอบอีเมล์,,,Eメールを確認します,,,이메일을 확인하십시오,,,Nghiệm chứng Email,,,"accountData.emailVerifyButton,emailBind.appBarTitle"
尚未設定,尚未设定,Not set up yet,,ยังไม่ได้ตั้งค่า,,,尚未設定,,,또한 설정되지 않습니다,,,Chưa thiết lập,,,"accountData.phoneHint,accountData.emailHint"
手機號碼,手机号码,Mobile Number,,เบอร์มือถือ,,,携帯番号,,,핸드폰 번호,,,Số điện thoại di động,,,accountData.phoneTitle
驗證手機,验证手机,Verify Mobile Number,,ยืนยันหมายเลขโทรศัพท์มือถือ,,,携帯電話を確認します,,,휴대 전화를 확인하십시오,,,Nghiệm chứng điện thoại di động,,,accountData.phoneVerifyButton
Email,Email,Email,,อีเมล,,,Eメール,,,이메일,,,Email,,,"accountData.emailTitle,forgotPassword.email"
真實姓名,真实姓名,Real Name,,ชื่อจริง,,,実際の名前,,,실제 이름,,,Họ tên thực,,,"applyAgent.realName,accountIdentifyData.actualNameTitle,personalVerify.realNameTitle"
申請成功,申请成功,Application Successful,,คำร้องขอสำเร็จ,,,成功したアプリケーション,,,성공적인 응용 프로그램,,,Đăng ký thành công,,,applyAgent.applySuccess
申請審核預計會需要,申请审核预计会需要,An application for review takes,,การตรวจสอบจะใช้เวลา,,,アプリケーションのレビューが必要になると予想されます,,,응용 프로그램 검토가 필요할 것으로 예상됩니다,,,Đăng ký thẩm hạch dự tính sẽ cần,,,applyAgent.daysAuditingExpectedHintPart1
3~5,3~5,3~5,,3~5,,,3〜5,,,3 ~ 5,,,3~5,,,applyAgent.daysAuditingExpectedHintPart2
"個工作天。
申請通過後，將會主動通知，就可以使用 APP 內的代理前台來邀請用戶並開始交易。","个工作天。
申请通过后，将会主动通知，就可以使用 APP 内的代理前台来邀请用户并开始交易。","
working days. You will be notified after the application is approved. Then you can use the agent front desk in the APP to invite users and start trading.",,,,50,"営業日。
アプリケーションが承認された後、アプリのユーザーに通知してユーザーを招待して取引を開始するイニシアチブを取得します。",,43,"근무일.
응용 프로그램이 승인 된 후에는 앱의 사용자에게 사용자를 초대하고 거래를 시작하기 위해 이니셔티브를 취합니다.",,60,,,96,applyAgent.daysAuditingExpectedHintPart3
回到個人設定,回到个人设定,Return to Personal Settings,,กลับไปที่การตั้งค่าส่วนบุคคล,,,個人的な設定に戻ります,,,개인 설정으로 돌아갑니다,,,Trở về thiết lập cá nhân,,,applyAgent.backPersonalSettingsButton
申請完成,申请完成,Application Completed,,การยื่นคำขอสร็จสิ้น,,,完了に応募します,,,완료하려면 적용하십시오,,,Hoàn thành đăng ký,,,applyAgent.applicationCompleteTitle
送出申請,送出申请,Send Application,,ยื่นคำขอ,,,アプリケーションを送信します,,,신청서를 보내십시오,,,Gửi đăng ký,,,applyAgent.sendApplyButton
聯絡電話,联络电话,Contact Number,,เบอร์ติดต่อ,,,連絡先の電話番号,,,연락처 전화 번호,,,Điện thoại liên lạc,,,applyAgent.contactPhoneTitle
